Symbol,Name,,,,,,,
FTV,Fortive Corp,78.56,76.95,77.25,"1,253,622",-0.38,,0.49
FTV-A,Fortive Corp [Ftv/Pa],962.2,959.5,962.2,"2,200",2.6,,0.27
FUL,H. B. Fuller Company,51.18,50.33,50.7,"184,416",0.34,,0.68
FUN,Cedar Fair LP,30.16,28.77,29.67,"204,365",0.63,,2.17
FUS.U,Fusion Acquisition Corp Cl A [Fuse.U],10.2,10.18,10.19,"35,587",0,,0
FUS.W,Fusion Acquisition Corp WT [Fuse/W],0.9,0.8,0.83,"53,683",-0.02,,2.35
FUSE,Fusion Acquisition Corp Cl A,9.88,9.81,9.82,"17,086",-0.03,,0.3
FVA.U,Fortress Value Acquisition Corp [Fvac.U],17.08,15.91,16.68,"12,491",1.43,,9.38
FVA.W,Fortress Value Acquisition Corp [Fvac/W],4.2,3.7,4.06,"247,219",0.41,,11.23
FVAC,Fortress Value Acquisition Corp Cl A,16.05,14.69,15.46,"1,544,758",0.86,,5.89
FVRR,Fiverr International Ltd,128.7,124.1,125.8,"541,090",-0.9,,0.68
G,Genpact Ltd,39.72,39.26,39.66,"345,025",0.7,,1.8
GAB,Gabelli Equity Trust,5.49,5.43,5.46,"432,059",-0.11,,1.97
GAB-G,Gabelli Equity Trust Inc [Gab/Pg],25.49,25.49,25.49,253,0,,0
GAB-H,Gabelli Equity Trust Inc [Gab/Ph],25.66,25.45,25.63,"8,875",0.04,,0.16
GAB-J,Gabelli Equity Trust Inc [Gab/Pj],26.4,26.36,26.4,300,0.04,,0.15
GAB-K,Gabelli Equity Trust Inc 5% Prf,26.54,26.39,26.54,590,-0.15,,0.57
GAM,General American Investors,34.92,34.69,34.79,"16,060",0.28,,0.81
GAM-B,General Amern Invs Inc [Gam/Pb],27.02,26.97,26.97,"2,125",0,,0
GATX,GATX Corp,65.07,64.09,64.1,"83,140",0.28,,0.44
GB,Global Blue Group Holding Ag,7.67,7.07,7.17,"90,784",-0.45,,5.91
GB.W,Global Blue Group Holding Ag WT,0.63,0.58,0.63,"61,036",0.03,,5
GBAB,Guggenheim Build America Bonds,23.89,23.79,23.81,"22,351",-0.05,,0.21
GBL,Gamco Investors,13.41,12.88,13.2,"2,682",0.04,,0.3
GBX,Greenbrier Companies,29.34,28.69,28.8,"160,980",0.25,,0.88
GCI,Gannett Co. Inc.,1.7,1.6,1.62,"941,582",-0.07,,4.14
GCO,Genesco Inc,25.72,23.75,25.59,"197,294",1.53,,6.36
GCP,Gcp Applied Technologies Inc C,22.03,21.32,21.93,"329,195",0.11,,0.5
GCV,Gabelli Convertible and Income,5.68,5.31,5.345,"31,365",-0.135,,2.46
GD,General Dynamics Corp,148.1,145.4,146,"441,331",-1.5,,1
GDDY,Godaddy Inc,75.9,73.84,73.96,"822,341",-0.77,,1.03
GDL,The Gdl Fund,8.54,8.42,8.43,"15,326",-0.13,,1.52
GDL-C,Gdl Fund [Gdl/Pc],51.59,51.59,51.59,"1,400",0,,0
GDO,Western Asset Global Corporate Defined,17.26,17.12,17.26,"26,367",0.1,,0.58
GDOT,Green Dot Corp,51.37,50.04,50.23,"210,503",-0.22,,0.44
GDV,Gabelli Dividend,19.02,18.9,18.95,"115,682",0.04,,0.21
GDV-A,Gabelli Dividend & Income Trust [Gdv/Pa],25.37,25.35,25.36,"15,135",-0.02,,0.08
GDV-G,Gabelli Dividend & Income Trust [Gdv/Pg],26.12,26.02,26.09,882,0.01,,0.04
GDV-H,Gabelli Dividend & Income Trust [Gdv/Ph],26.88,26.8,26.85,"3,400",0.08,,0.3
GE,General Electric Company,6.22,6.02,6.08,"55,005,662",-0.07,,1.14
GEF,Greif Bros. Corp,37.62,36.87,37.44,"99,446",0.79,,2.16
GEF.B,Greif Bros. Corp Cl B,42.84,41.75,42.54,"7,007",0.24,,0.57
GEL,Genesis Energy LP,5.2,4.91,4.98,"779,649",-0.02,,0.4
GEN,Genesis Healthcare Inc,0.67,0.62,0.65,"292,590",0.0285,,4.59
GEO,Geo Group Inc,11.46,11.25,11.43,"741,268",0.19,,1.69
GER,Goldman Sachs MLP Energy Renai,6.94,6.83,6.86,"31,908",0.05,,0.73
GES,Guess Inc,13.98,13.07,13.92,"1,749,668",1.05,,8.16
GF,New Germany Fund,17.34,17.17,17.29,"11,742",0.07,,0.41
GFF,Griffon Corp,20.06,19.55,19.72,"196,893",-0.12,,0.6
GFI,Gold Fields Ltd,14.9,14.42,14.65,"7,562,886",0.11,,0.76
GFL,Gfl Environmental Inc,20.99,20.41,20.74,"940,985",0.14,,0.68
GFLU,Gfl Environmental Inc Tangible Equity,53.12,51.89,52.03,"117,434",-0.16,,0.31
GFY,Western Asset Variable Rate Strategic,16.37,16.37,16.37,"2,643",-0.08,,0.48
GGB,Gerdau S.A.,4.09,3.85,4.06,"6,870,265",0.2,,5.18
GGG,Graco Inc,61.4,60.62,60.83,"395,973",-0.02,,0.03
GGM,Guggenheim Credit Allocation F,18.26,18.14,18.23,"21,070",0.02,,0.11
GGT,Gabelli Global Multi-Media Trust,7.1,6.97,7,"59,472",-0.16,,2.23
GGT-E,Gabelli Multimedia Trust Inc [Ggt/Pe],26.64,26.24,26.64,200,0.38,,1.45
GGT-G,Gabelli Multimedia Trust Inc 5.125% Prf,26.32,26.26,26.32,"2,007",0.12,,0.46
GGZ,Gabelli Global Small and Mid CA,10.23,10.16,10.17,"4,698",-0.14,,1.36
GGZ-A,Gabelli Global Small & Mid Cap Val,26.14,26.04,26.1,"1,442",0.09,,0.35
GHC,Graham Holdings Company,440,435,439,"13,968",1.1,,0.26
GHG,Greentree Hospitality Group Ltd ADR,13.11,12.87,13,"39,338",0.04,,0.31
GHL,Greenhill & Co. Inc,12.64,12.14,12.6,"57,635",0.3,,2.44
GHM,Graham Corp,14.06,13.7,14,"9,719",0.27,,1.97
GHY,Prudential Global Short Durati,13.64,13.59,13.62,"69,702",0.03,,0.22
GIB,CGI Group,69.76,69.09,69.73,"66,652",0.89,,1.29
GIK,Gigcapital3 Inc,10,9.85,9.86,"108,135",-0.04,,0.4
GIK.U,Gigcapital3 Inc [Gik.U],10.27,10.27,10.27,100,0,,0
GIK.W,Gigcapital3 Inc WT,0.672,0.55,0.6299,"225,396",-0.0101,,1.58
GIL,Gildan Activewear,20.85,20.03,20.19,"259,998",-0.38,,1.85
GIM,Templeton Global,5.33,5.29,5.3,"401,111",-0.03,,0.56
GIS,General Mills,59.49,58.24,59.24,"1,509,818",0.48,,0.82
GIX,Gigcapital2 Inc,10.15,10.09,10.15,"3,861",0.04,,0.4
GIX.P,Gigcapital2 Inc [Gix/R],0.36,0.35,0.36,"2,677",-0.01,,2.7
GIX.U,Gigcapital2 Inc,11.5,11.5,11.5,"1,100",0.19,,1.68
GIX.W,Gigcapital2 Inc WT [Gix/W],1,0.8,0.89,"77,965",0.05,,5.95
GJH,Strats Sm Trust For United States,10.25,10.25,10.25,100,0,,0
GJO,Strats Sm Trust For Wal-Mart Stores Inc,23.5,23.42,23.42,351,0.17,,0.73
GJP,Strats Sm Trust For Dominion Resources,23.31,23.21,23.31,"1,209",-0.76,,3.16
GJR,Strats Sm Trust For The Procter & Gamble,21.77,21.77,21.77,100,-0.02,,0.08
GJS,Strats Sm Trust For Goldman Sachs Group,19.47,19.47,19.47,100,-0.02,,0.11
GJT,Strats Sm Trust For Allstate Corp,19.68,19.68,19.68,100,0,,0
GKOS,Glaukos Corp,50.12,48.06,50.06,"166,197",1.32,,2.71
GL,Globe Life Inc,83.84,82.38,83.55,"347,802",0.32,,0.38
GL-C,Globe Life Inc [Gl/Pc],27.87,27.67,27.7,"12,289",0.01,,0.04
GLE.U,Galileo Acquisition Corp [Gleo.U],10.39,10.3,10.39,900,-0.16,,1.52
GLE.W,Galileo Acquisition Corp [Gleo/W],0.63,0.61,0.61,"11,317",0.013,,2.18
GLEO,Galileo Acquisition Corp,9.9,9.89,9.89,"1,152",-0.05,,0.5
GLO-A,Gaslog Partners LP [Glop/Pa],15.94,15.54,15.63,"19,597",-0.01,,0.08
GLO-B,Gaslog Partners LP [Glop/Pb],15,14.47,14.61,"7,377",0.18,,1.25
GLO-C,Gaslog Partners LP [Glop/Pc],15.23,15.01,15.07,"6,376",0.01,,0.07
GLO-G,Gaslog Partners LP [Glop/Pg],20.4,20.23,20.32,"4,447",0.15,,0.72
GLOB,Globant S.A.,178.4,173.8,177.4,"80,549",3.6,,2.08
GLOG,Gaslog Ltd,3.19,2.99,3.15,"391,856",0.05,,1.61
GLOP,Gaslog Partners LP,4.12,3.91,4.04,"257,780",0.1,,2.54
GLP,Global Partners LP,13.42,13.15,13.18,"41,965",-0.14,,1.05
GLP-A,Global Partners LP [Glp/Pa],24.79,24.4,24.4,841,-0.32,,1.29
GLT,Glatfelter,14.7,14.06,14.7,"119,497",0.53,,3.74
GLW,Corning Inc,33.22,32.88,32.96,"2,151,731",0.22,,0.67
GM,General Motors Company,33.14,30.82,31.65,"15,150,369",0.47,,1.51
GME,Gamestop Corp,7.26,6.68,7.06,"4,462,872",0.15,,2.17
GMED,Globus Medical Inc,56,54.66,54.7,"260,183",-0.88,,1.58
GMR-A,Global Med REIT Inc [Gmre/Pa],25.99,25.8,25.99,"6,791",0.04,,0.17
GMRE,Global Medical REIT Inc,14.08,13.76,13.89,"88,869",0.02,,0.14
GMS,Gms Inc,23.91,23.4,23.49,"67,791",-0.01,,0.04
GMTA,GATX Corp 5.625% Senior,27.56,27.28,27.31,"5,003",-0.13,,0.47
GMZ,Goldman Sachs MLP Income Oppor,8.95,8.87,8.88,"19,875",0.01,,0.11
GNE,Genie Energy Ltd Cl B,8.93,8.63,8.9,"43,863",0.29,,3.37
GNE-A,Genie Energy Ltd [Gne/Pa],8.72,8.7,8.7,607,0.001,,0.01
GNK,Genco Shipping & Trading Ltd,7.38,7.09,7.26,"94,484",-0.05,,0.68
GNL,Global Net Lease Inc,17.67,17.4,17.52,"241,570",-0.01,,0.06
GNL-A,Global Net Lease Inc [Gnl/Pa],25.98,25.49,25.97,"1,121",0.02,,0.08
GNL-B,Global Net Lease Inc 6.875% Prf,25.5,25,25.1,"12,104",0.1,,0.4
GNRC,Generac Holdings Inc,187.6,184.8,186.4,"199,085",2.3,,1.25
GNT,Gabelli Natural Resources Gold,5.18,5.08,5.11,"71,811",-0.03,,0.58
GNT-A,Gamco Nat Res Gold & Income TR [Gnt/Pa],25.94,25.94,25.94,"1,120",0.01,,0.04
GNW,Genworth Financial Inc,3.79,3.51,3.56,"3,399,007",-0.19,,5.07
GOA.U,Go Acquisition Corp WT [Goac.U],10.01,9.92,9.99,"132,277",-0.01,,0.1
GOF,Claymore/Guggenheim Strategic Fund,18.11,17.94,18.06,"128,149",0.08,,0.44
GOL,Gol Linhas Aereas Inteligentes S.A.,8.23,7.91,7.95,"807,623",-0.11,,1.36
GOLD,Barrick Gold Corp,30.54,29.86,30.11,"9,500,189",0.18,,0.6
GOLF,Acushnet Holdings Corp,34.36,34.04,34.22,"79,051",0.26,,0.77
GOOS,Canada Goose Holdings Inc,27.57,26.74,27.56,"629,313",0.55,,2.04
GPC,Genuine Parts Company,104.4,101.8,101.9,"471,772",-1.1,,1.06
GPI,Group 1 Automotive,95.82,92.09,95.63,"106,803",3.09,,3.34
GPJA,Georgia Power Company Series 2017A 5.00%,27.22,27.06,27.08,"14,665",-0.05,,0.18
GPK,Graphic Packaging Holding Company,14.5,14.27,14.35,"1,492,936",0.06,,0.42
GPM,Guggenheim Enhanced Equity,5.54,5.45,5.5,"188,480",0.05,,0.92
GPMT,Granite Point Mortgage Trust Inc,6.37,6.15,6.24,"363,504",0.03,,0.48
GPN,Global Payments Inc,175.5,171.5,174.5,"921,626",4.3,,2.5
GPRK,Geopark Hlds Lmtd,8.38,8,8.32,"38,607",0.44,,5.58
GPS,Gap Inc,17.49,16.91,17.07,"3,616,373",-0.24,,1.39
GPX,Gp Strategies Corp,9.34,8.83,9.34,"32,018",0.32,,3.55
GRA,W.R. Grace & Company,44.16,43.32,43.45,"166,900",-0.35,,0.8
GRA.U,Graf Indl Corp [Graf.U],39.27,33.99,35.76,"3,654",1.42,,4.14
GRA.W,Graf Indl Corp WT [Graf/W],6.73,6.32,6.62,"524,105",0.28,,4.42
GRAF,Graf Industrial Corp,27.97,25.9,26.16,"686,536",-0.23,,0.87
GRAM,Grana Y Montero S.A.A.,2.34,2.28,2.29,"52,303",0.005,,0.22
GRC,Gorman-Rupp Company,33.42,32.19,32.4,"16,684",-0.51,,1.55
GRP.U,Granite Real Estate Invt TR,58.23,57.7,58.23,"1,622",0.76,,1.32
GRUB,Grubhub Inc,70.95,70.14,70.63,"898,831",0.73,,1.04
GRX,The Gabelli Healthcare & Wellness Trust,10.49,10.4,10.44,"15,816",-0.08,,0.76
GRX-B,Gabelli Healthcare & Wellness TR,26.5,26.05,26.05,"1,975",-0.08,,0.3
GS,Goldman Sachs Group,202.6,199.5,200,"1,964,552",-1.3,,0.65
GS-A,Goldman Sachs Group Inc [Gs/Pa],22.87,22.61,22.84,"36,457",0.17,,0.75
GS-C,Goldman Sachs Group Inc [Gs/Pc],24.24,24.13,24.24,"5,578",0.12,,0.48
GS-D,Goldman Sachs Group Inc [Gs/Pd],23.69,23.46,23.65,"45,057",0.15,,0.64
GS-J,Goldman Sachs Group Inc [Gs/Pj],26.98,26.79,26.92,"32,791",0.12,,0.45
GS-K,Goldman Sachs Group Inc [Gs/Pk],28.51,28.27,28.51,"22,702",0.25,,0.88
GS-N,Goldman Sachs Group Inc [Gs/Pn],26.22,26.05,26.22,"19,212",0.21,,0.81
GSA.U,GS Acquisition Holdings Corp II WT,10.95,10.89,10.95,"16,318",0.07,,0.64
GSA.W,GS Acquisition Holdings Corp II WT,2.4,2.01,2.16,"26,663",-0.015,,0.69
GSAH,GS Acquisition Holdings Corp II Cl A,10.6,10.32,10.5,"280,676",0.12,,1.16
GSBD,Goldman Sachs Bdc Inc,16.25,15.83,15.91,"92,845",0.08,,0.51
GSH,Guangshen Railway,9.56,9.47,9.52,"10,573",0.05,,0.53
GSK,Glaxosmithkline Plc,39.62,39.27,39.31,"1,336,556",0.23,,0.59
GSL,Global Ship Lease Inc,5.82,5.67,5.82,"38,617",0.14,,2.46
GSL-B,Global Ship Lease Inc [Gsl/Pb],23,22.79,22.79,"6,078",-0.21,,0.91
GSLD,Global Ship Lease Inc 8.00% Senior Notes,23.75,23.6,23.75,"1,893",0.25,,1.06
GSX,Gsx Techedu Inc ADR,102.05,92.34,99.91,"6,868,098",8.79,,9.65
GTES,Gates Industrial Corp Plc,12.64,11.87,12.31,"270,181",0.91,,7.98
GTN,Gray Television,15.36,14.93,15.14,"167,263",0.03,,0.2
GTN.A,Gray Television Inc Cl A,12.34,11.92,12.34,500,0.25,,2.03
GTS,Triple-S Management Corp,18.58,18.1,18.15,"15,959",-0.14,,0.77
GTT,Global Telcom & Technology Inc,5.87,5.5,5.59,"334,410",-0.17,,2.95
GTX,Garrett Motion Inc,3.27,3.15,3.21,"1,049,320",0,,0
GTY,Getty Realty Corp,29.37,28.72,28.93,"77,222",0.33,,1.15
GUT,Gabelli Utility Trust,7.69,7.53,7.59,"58,480",-0.04,,0.52
GUT-A,Gabelli Utility Trust [Gut/Pa],26.92,26.45,26.75,"2,250",0.23,,0.87
GUT-C,Gabelli Utility Trust [Gut/Pc],26.39,26.25,26.33,820,0.17,,0.65
GVA,Granite Construction Inc,17.95,17.5,17.76,"98,159",0.07,,0.4
GWB,Great Western Bancorp Inc,13.31,12.87,12.98,"114,128",-0.27,,2.04
GWRE,Guidewire Software Inc,109.4,105.2,107.3,"247,002",1.3,,1.24
GWW,W.W. Grainger,358.7,355.7,356.9,"72,661",2.6,,0.73
GYC,Corporate Asset Backed Corp Cabco,24.66,24.58,24.58,"1,051",0.05,,0.2
H,Hyatt Hotels Corp,61.56,58.97,61.12,"889,993",1.25,,2.09
HAE,Haemonetics Corp,88.08,86.81,87.35,"341,964",1.09,,1.26
HAL,Halliburton Company,15.35,14.42,15.07,"14,986,486",0.63,,4.36
HASI,Hannon Armstrong Sustainable IN,42.54,40.39,40.79,"1,030,142",-1.09,,2.6
HBB,Hamilton Beach Brands Holding Company Cl,22.03,20.58,21.48,"65,444",-0.28,,1.29
HBI,Hanesbrands Inc,16.44,15.74,16.21,"6,518,837",0.5,,3.18
HBM,Hudbay Minerals Inc,4.63,4.54,4.61,"1,118,765",0.06,,1.32
HCA,Hca Holdings Inc,139.2,136.7,138,"1,327,233",2.2,,1.63
HCC,Warrior Met Coal Inc,19.55,18.77,19.36,"744,066",0.35,,1.84
HCFT,Hunt Companies Finance Trust Inc,2.43,2.37,2.37,"22,032",-0.03,,1.25
HCHC,Hc2 Holdings Inc,2.52,2.4,2.46,"185,944",-0.02,,0.81
HCI,Homeowners Choice,53.99,51.9,52.11,"25,536",-1.24,,2.32
HCXY,Hercules Capital Inc 6.25% Notes Due,25.67,25.37,25.67,"4,165",0.07,,0.27
HCXZ,Hercules Capital Inc 5.25% Notes Due,26.23,25.48,25.9,"3,197",0.17,,0.66
HD,Home Depot,286.6,280.7,281.6,"3,378,554",-4,,1.38
HDB,Hdfc Bank Ltd,50.6,49.71,50.46,"1,114,799",0.97,,1.96
HE,Hawaiian Electric Industries,33.51,32.91,33.35,"566,712",0.25,,0.76
HEI,Heico Corp,113,109.3,111.7,"363,463",2,,1.85
HEI.A,Heico Cp Cl A,93.83,90.91,92.5,"211,960",1.62,,1.78
HEP,Holly Energy Partners LP,13.53,13.2,13.4,"197,222",0.3,,2.29
HEQ,John Hancock Hedged Eqty & Inc,10.87,10.79,10.84,"123,177",0.04,,0.37
HES,Hess Corp,44.87,43.14,44.2,"4,496,988",1.35,,3.15
HESM,Hess Midstream Partners LP,17.35,16.72,17.13,"60,670",0.6,,3.63
HEXO,Hexo Corp,0.76,0.735,0.75,"7,647,823",0.01,,1.35
HFC,Hollyfrontier Corp,23.01,21.52,22.52,"2,795,170",0.83,,3.83
HFR-A,Highland Income Fund [Hfro/Pa],25.24,25.15,25.15,"19,075",0,,0
HFRO,Highland Floating Rate Opportunities,8.97,8.7,8.72,"382,199",-0.21,,2.35
HGH,The Hartford Financial Srvcs G,28.47,28.3,28.31,"29,492",-0.07,,0.25
HGLB,Highland Global Allocation Fund,6.64,6.55,6.6,"62,375",0.05,,0.76
HGV,Hilton Grand Vacations Inc,22.61,22,22,"664,310",-0.34,,1.52
HHC,Howard Hughes Corp,63.4,60.55,61.97,"288,189",0.72,,1.18
HI,Hillenbrand Inc,29.37,28.59,28.64,"687,481",-0.15,,0.52
HIE,Miller/Howard High Income Eqty,6.51,6.4,6.43,"100,376",-0.08,,1.23
HIG,Hartford Financial Services Group,38.53,37.25,38.14,"3,382,560",0.66,,1.76
HIG-G,Hartford Financial Services Grp Inc,28.11,27.69,27.77,"61,533",0.04,,0.14
HII,Huntington Ingalls Industries,150.1,144,147.9,"357,105",2.7,,1.84
HIL,Hill International Inc,1.42,1.35,1.39,"46,448",0.01,,0.72
HIO,Western Asset High,5.06,5.04,5.04,"396,665",0,,0
HIW,Highwoods Properties,37.17,35.71,36.73,"1,563,130",0.85,,2.37
HIX,Western Asset High Income Fund II Inc,6.75,6.69,6.75,"258,386",0.05,,0.75
HKIB,Amtd International Inc,6.9,6.7,6.9,"9,519",0.08,,1.17
HL,Hecla Mining Company,5.88,5.68,5.78,"7,882,198",-0.02,,0.34
HL-B,Hecla Mining Co. [Hl/Pb],57.65,57.65,57.65,100,-0.88,,1.5
HLF,Herbalife Ltd,50.36,49.5,49.63,"1,000,896",-0.27,,0.54
HLI,Houlihan Lokey,59.73,58.74,58.99,"439,500",0.44,,0.75
HLT,Hilton Inc,95.08,91.64,94.03,"3,831,337",2.09,,2.27
HLX,Helix Energy Solutions Group,3.3,3.07,3.09,"4,199,527",-0.1,,3.13
HMC,Honda Motor Company,25.13,24.96,24.97,"724,923",-0.57,,2.23
HMI,Huami Corp ADR,14.12,13.24,13.9,"451,737",0.66,,4.98
HML-A,Hoegh Lng Partners LP [Hmlp/Pa],24.1,24,24.04,"7,634",-0.08,,0.33
HMLP,Hoegh Lng Partners LP,11.96,11.2,11.82,"133,401",0.56,,4.97
HMN,Horace Mann Educators Corp,34.55,33.91,34.05,"201,229",0,,0
HMY,Harmony Gold Mining Co. Ltd,6.4,6.09,6.11,"6,476,482",-0.25,,3.93
HNGR,Hanger Inc,18.64,18.05,18.16,"140,253",0.14,,0.78
HNI,Hon Industries Inc,30.89,30.04,30.52,"181,843",0.54,,1.8
HNP,Huaneng Power Intl,15.59,15.38,15.38,"15,127",-0.35,,2.23
HOG,Harley-Davidson Inc,27.34,26.35,26.44,"2,665,489",-0.84,,3.08
HOME,At Home Group Inc,16,14.99,15.03,"2,011,839",-0.77,,4.87
HON,Honeywell International Inc,171.4,168.5,170,"3,057,510",1.7,,1.01
HOV,Hovnanian Enterprises Inc,32.31,30.65,31.72,"74,879",0.93,,3.02
HP,Helmerich & Payne,16.81,15.55,16.64,"3,002,220",1.07,,6.87
HPE,Hewlett Packard Enterprise Comp,9.67,9.29,9.47,"12,183,712",0.19,,2.05
HPF,John Hancock Pfd II,18.45,18.28,18.44,"100,669",0.16,,0.88
HPI,John Hancock Preferred,19.82,19.63,19.78,"44,242",0.05,,0.25
HPP,Hudson Pacific Properties,24.8,24.41,24.5,"1,466,607",-0.08,,0.33
HPQ,HP Inc,19.75,19.37,19.41,"9,699,557",0.15,,0.78
HPR,Highpoint Resources Corp,0.35,0.31,0.31,"4,107,019",-0.02,,6.06
HPS,John Hancock Preferred Income Fund III,16.47,16.27,16.47,"70,090",0.17,,1.04
HPX,Hpx Corp Cl A,9.88,9.85,9.85,"31,160",0,,0
HPX.U,Hpx Corp. Units,10.26,10.15,10.15,"15,132",-0.02,,0.2
HPX.W,Hpx Corp WT,0.99,0.87,0.98,"24,122",0.09,,10.11
HQH,Tekla Healthcare Investors,21.12,20.91,20.91,"100,392",0.01,,0.05
HQL,Tekla Life Sciences Investors,18,17.8,17.84,"75,778",-0.01,,0.06
HR,Healthcare Realty Trust Inc,30.09,29.43,29.48,"540,214",-0.13,,0.44
HRB,H&R Block,15.23,14.73,14.89,"5,354,587",0.19,,1.29
HRC,Hill-Rom Holdings Inc,85.46,83.39,84.49,"606,968",0.26,,0.31
HRI,Herc Holdings Inc,42.61,40.7,41.84,"128,545",1.04,,2.55
HRL,Hormel Foods Corp,50.1,49.42,49.45,"1,317,206",-0.36,,0.72
HRTG,Heritage Insurance Holdings,12.1,11.77,11.77,"80,275",-0.3,,2.49
HSB-A,HSBC Hlds Plc [Hsbc/Pa],26.08,25.93,25.93,"93,895",-0.16,,0.61
HSBC,HSBC Holdings Plc,20.56,20.26,20.39,"2,408,983",-0.32,,1.55
HSC,Harsco Corp,14.72,13.62,14.56,"2,842,130",0.82,,5.97
HST,Host Marriott Financial Trust,12.19,11.77,12.06,"10,955,366",0.04,,0.33
HSY,Hershey Foods Corp,146.1,143.2,143.2,"629,128",-1.2,,0.8
HT,Hersha Hospitality Trust,6.47,6.09,6.39,"565,220",0,,0
HT-C,Hersha Hospitality TR [Ht/Pc],15.16,14.82,15.1,"114,391",0.33,,2.23
HT-D,Hersha Hospitality TR [Ht/Pd],14.82,14,14.66,"71,058",0.18,,1.24
HT-E,Hersha Hospitality TR [Ht/Pe],14.75,14.4,14.7,"86,772",0.4,,2.8
HTA,Healthcare Trust of America,27.19,26.45,26.52,"1,429,174",-0.35,,1.3
HTD,John Hancock Tax Advantaged Dividend,19.42,19.14,19.25,"86,615",0.05,,0.26
HTFA,Horizon Technology Finance 6.25% Notes,25.32,25.07,25.3,"2,904",0.13,,0.52
HTGC,Hercules Technology Growth Capital,11.9,11.7,11.74,"446,572",0,,0
HTH,Hilltop Holdings Inc,19.63,19.14,19.29,"378,116",-0.07,,0.36
HTY,John Hancock Tax-Advantaged Global,5.37,5.28,5.32,"18,924",0,,0
HTZ,Hertz Global Holdings Inc,1.39,1.32,1.33,"7,042,652",0,,0
HUBB,Hubbell Inc B,144.7,142.6,143.2,"399,178",-0.4,,0.27
HUBS,Hubspot Inc,288,276.6,277.2,"308,303",-5.4,,1.9
HUD,Hudson Ltd Cl A,7.64,7.62,7.62,"904,765",0,,0
HUM,Humana Inc,406.1,398.6,399.1,"420,408",-0.9,,0.23
HUN,Huntsman Corp,23.23,22.83,22.85,"1,685,364",-0.19,,0.82
HUYA,Huya Inc,27.6,26.86,27.25,"1,171,875",0.12,,0.44
HVT,Haverty Furniture Companies,22.23,21.79,21.88,"136,140",0,,0
HVT.A,Haverty Furn Cl A SC,21.32,21.32,21.32,45,0,,0
HWM,Howmet Aerospace Inc.,19.02,17.89,18.78,"3,704,811",0.57,,3.13
HXL,Hexcel Corp,40.9,37.82,40.33,"1,176,283",1.64,,4.24
HY,Hyster-Yale Materials Handling,40.62,38.59,40.14,"71,274",1.44,,3.72
HYB,New America High,8.42,8.38,8.42,"65,327",0.04,,0.48
HYI,Western Asset High Yield Defined,14.7,14.58,14.66,"59,305",0,,0
HYT,Blackrock High Yield Fund Vi Inc,11.22,11.16,11.18,"301,350",0,,0
HZA.U,Horizon Acquisition Corporation Unit,10.37,10.2,10.37,"38,917",0.17,,1.67
HZN,Horizon Global Corp Comm,5.67,5.25,5.43,"51,052",-0.22,,3.89
HZO,Marinemax Inc,26.77,24.14,24.19,"353,194",-2.31,,8.72
IAA,Iaa Inc,52.77,51.53,52.25,"561,697",0.4,,0.77
IAE,VOYA Asia Pacific High Dividend Equity,8.02,7.87,7.9,"29,116",-0.08,,1
IAG,Iamgold Corp,4.32,4.21,4.26,"2,640,694",0.01,,0.24
IBA,Industrias Bachoco S.A. DE C.V.,39.88,38.51,39.58,"27,542",0.04,,0.1
IBM,International Business Machines,125.8,122.7,124.2,"3,520,515",1.8,,1.45
IBN,Icici Bank Ltd,10.35,10.19,10.21,"5,863,147",0.04,,0.39
IBP,Installed Building Products,99.89,96.87,98.83,"308,593",3.15,,3.29
ICD,Independence Contract Drilling Inc,3.13,2.4,2.77,"626,993",0.34,,13.99
ICE,Intercontinental Exchange,102.5,100.7,100.9,"2,253,206",0.4,,0.38
ICL,Israel Chemicals Ltd,3.63,3.56,3.57,"64,623",-0.1,,2.72
IDA,Idacorp Inc,83.78,81.82,82.97,"364,549",0.83,,1.01
IDE,VOYA Infrastructure Industrial,9.66,9.61,9.63,"58,198",0.02,,0.21
IDT,IDT Corp,7.98,7.09,7.79,"164,212",1.18,,17.85
IEX,Idex Corp,188.1,185.7,186.5,"336,634",0.3,,0.13
IFF,International Flavors & Fragrances,126,124.1,124.2,"766,971",0,,0
IFFT,International Flavors & Fragrances Inc,45.4,44.7,44.7,"55,320",-0.41,,0.91
IFN,India Fund,17.24,17.01,17.2,"58,195",0.24,,1.42
IFS,Intercorp Financial Services Inc,23.88,23.09,23.49,"21,717",0.2,,0.86
IGA,VOYA Global Advantage and Premium,8.45,8.38,8.39,"33,585",0.01,,0.12
IGD,VOYA Global Equity Dividend and Premium,5.07,5.03,5.04,"363,795",0.01,,0.2
IGI,Western Asset Investment Grade Defined,21.33,21.15,21.26,"34,915",0.14,,0.66
IGR,VOYA Clarion Global Real Estate,6.3,6.25,6.27,"347,280",0.03,,0.48
IGT,International Game Technology,12.58,12.05,12.31,"3,256,692",0.13,,1.07
IHC,Independence Holding Company,40.75,40.23,40.51,"14,243",0.33,,0.82
IHD,VOYA Emerging Markets High Dividend,6.78,6.67,6.74,"68,850",0.06,,0.9
IHG,Intercontinental Hotels Group,57.59,56.56,57.01,"132,978",0.37,,0.65
IHIT,Invesco High Income 2023 Target Term,7.99,7.79,7.8,"102,720",-0.16,,2.01
IHTA,Invesco High Income 2024 Target Term,7.94,7.8,7.94,"31,589",0.06,,0.76
